koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_teq,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_tce_plnt_num,koi_time0,koi_time0_err1,koi_time0_err2,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_score,ExoplanetCandidate
14.292,13.886,13.761,13.684,12.884,0.021,12.615,0.022,12.571,0.025,1,426,3.2386591,8.387549,0.9712,0.3132,0.2951,99.5,132.88117,0.00449,-0.00449,50.25,8.69,-13.04,0.0406,1.187,0.015,-0.166,20.143,0.413,-0.413,328.2,4.5,-4.5,2.53470797,1.437e-05,-1.437e-05,0.204145,0.01454,-0.156434,1.2103,0.0487,-0.0487,11.38,2117.0,6440.0,77.0,-77.0,3.874,0.21,-0.09,-0.04,0.15,-0.15,2.254,0.39,-0.585,1.386,0.185,-0.151,,,,,,,,,,,,,,0.02,0.23,0.06,0.28,0.07,0.28,0.03,0.23,0.14,0.26,0.14,0.26,1,2454965.881,0.00449,-0.00449,1,0,0,0,4744.68,2101.83,-2265.45,0.00522,0.00021,-0.00175,0.0,0
16.841,15.897,15.604,15.388,14.29,0.028,13.762,0.027,13.742,0.056,1,1067,3.8816428,23.326597,0.5601,0.1082,0.627,26.5,132.03128,0.00193,-0.00193,1.58,0.11,-0.15,0.0201,0.028,0.422,-0.028,1.3285,0.0701,-0.0701,459.8,21.6,-21.6,1.217000383,2.865e-06,-2.865e-06,0.019082,0.000779,-0.000766,7.15,2.3,-2.3,89.77,1314.0,4859.0,145.0,-145.0,4.545,0.072,-0.039,-0.02,0.3,-0.3,0.757,0.053,-0.072,0.734,0.082,-0.054,0.154,19.729248,1.3e-05,49.7911,0.00014,0.72,0.45,-0.16,0.51,-0.00021,0.00021,0.0002,0.00024,-0.21,0.19,-0.21,0.24,0.3,0.28,-0.21,0.19,-0.15,0.25,0.26,0.28,1,2454965.031,0.00193,-0.00193,0,0,0,0,707.61,203.68,-194.33,4.67568,3.03899,-1.69521,1.0,1
16.393,15.628,15.392,15.283,14.24,0.025,13.758,0.029,13.752,0.059,4,1071,3.4626198,13.65327,0.7255,0.1451,0.582,16.5,132.53363,0.00253,-0.00253,1.25,0.06,-0.09,0.0205,0.332,0.136,-0.332,1.2592,0.081,-0.081,224.6,16.0,-16.0,1.196548464,3.749e-06,-3.749e-06,0.013587,0.000726,-0.000704,6.98,2.4,-2.4,87.27,1414.0,4999.0,79.0,-79.0,4.49,0.075,-0.03,0.18,0.15,-0.15,0.843,0.04,-0.06,0.8,0.048,-0.028,0.887,19.476303,2.9e-05,47.15743,0.00029,0.2,1.0,0.3,1.0,-1e-05,0.00021,-5e-05,0.00021,-1.23,0.52,-0.46,0.61,1.32,0.61,-1.02,0.53,-0.47,0.53,1.12,0.6,2,2454965.534,0.00253,-0.00253,0,0,0,0,945.12,158.94,-180.08,4.49591,1.55798,-1.80743,0.821,1
16.364,15.571,15.394,15.257,14.235,0.025,13.729,0.028,13.785,0.057,1,1583,4.8170986,9.108955,0.9732,0.1914,0.5167,10.7,132.12136,0.00568,-0.00568,0.78,0.14,-0.05,0.0167,0.717,0.248,-0.483,1.873,0.219,-0.219,86.5,9.6,-9.6,0.845097627,5.517e-06,-5.517e-06,0.009161,0.002517,-0.001025,2.58,1.1,-1.1,73.87,1584.0,5252.0,184.0,-184.0,4.593,0.022,-0.12,0.07,0.25,-0.3,0.783,0.137,-0.049,0.896,0.058,-0.095,0.0,19.453522,2.9e-05,41.96599,0.0003,11.2,1.2,8.8,1.1,-0.000904,9.8e-05,-0.000716,8.9e-05,3.08,0.12,4.96,0.22,5.84,0.19,3.16,0.12,4.93,0.21,5.85,0.19,1,2454965.121,0.00568,-0.00568,0,0,1,0,1496.92,874.83,-356.37,0.45642,0.77692,-0.0431,0.001,0
15.733,15.286,15.146,15.099,14.241,0.028,13.915,0.033,13.948,0.044,1,2009,3.832677,10.296306,0.8584,0.3032,0.3147,33.3,131.8335,0.0106,-0.0106,1.5,0.49,-0.16,0.0138,0.981,0.013,-0.564,5.194,0.446,-0.446,114.8,13.6,-13.6,0.566796331,6.339e-06,-6.339e-06,0.013315,0.000671,-0.004477,1.006,0.223,-0.223,12.68,2411.0,6319.0,197.0,-241.0,4.447,0.054,-0.216,-0.22,0.25,-0.3,1.032,0.335,-0.112,1.084,0.154,-0.154,0.0,19.400588,7.9e-05,42.55252,0.00082,-7.3,3.1,-4.7,3.0,0.00012,5.5e-05,7.9e-05,5.2e-05,-1.05,0.59,-0.54,0.87,1.18,0.66,-0.97,0.46,-0.38,0.68,1.04,0.65,1,2454964.834,0.0106,-0.0106,1,0,0,1,7979.99,7851.11,-2551.64,0.05994,0.01327,-0.00099,0.0,0
13.077,12.646,12.522,12.456,11.59,0.022,11.256,0.022,11.222,0.02,1,41,1140.56,5081.11,0.1588,0.2602,0.4096,4731.1,146.8472356,2.22e-05,-2.22e-05,29.28,4.69,-3.83,0.1757,0.734,0.0,0.0,4.68919,0.00152,-0.00152,53516.1,17.7,-17.7,26.737139497,7.18e-07,-7.18e-07,0.232135,7.6e-05,-7.9e-05,43.118,0.065,-0.065,89.02,655.0,5794.0,78.0,-87.0,4.317,0.115,-0.115,0.1,0.15,-0.15,1.155,0.185,-0.151,1.009,0.075,-0.063,0.0,19.542600748,4.1e-08,39.92570935,4.7e-07,-0.1636,0.0017,-0.1103,0.0017,-0.0004,0.0025,0.0001,0.0032,-0.002,0.067,0.001,0.067,0.002,0.067,-0.175,0.068,-0.04,0.067,0.18,0.068,1,2454979.847,2.22e-05,-2.22e-05,0,1,0,0,43.59,18.3,-12.59,2.1213,0.0032,-0.00319,0.0,0
14.892,14.233,14.055,13.931,13.016,0.024,12.645,0.036,12.577,0.031,1,78,8.058721,31.661684,0.0044,0.2291,0.4603,23.6,137.99443,0.00312,-0.00312,3.08,0.82,-0.45,0.1261,0.688,0.253,-0.478,2.6194,0.0991,-0.0991,822.1,40.2,-40.2,16.84183355,6.239e-05,-6.239e-05,0.027911,0.005205,-0.001982,37.5,18.1,-18.1,88.95,699.0,5602.0,166.0,-150.0,4.404,0.116,-0.188,0.1,0.25,-0.3,1.009,0.269,-0.145,0.941,0.104,-0.085,0.0,19.9500379,8.1e-06,43.410328,9.7e-05,0.65,0.32,-0.4,0.35,0.0001,0.00026,0.00071,0.00029,-0.05,0.14,-0.21,0.13,0.21,0.15,0.07,0.13,-0.27,0.13,0.28,0.13,1,2454970.994,0.00312,-0.00312,0,0,0,0,56.43,45.32,-19.31,3.51751,5.08076,-3.17072,1.0,1
15.739,15.166,14.97,14.863,13.935,0.028,13.585,0.036,13.569,0.038,1,17,39.125496,129.28693,0.4468,0.2286,0.4641,160.9,203.895,0.00131,-0.00131,7.59,1.24,-1.52,0.3577,0.527,0.08,-0.309,11.195,0.13,-0.13,3604.6,25.9,-25.9,80.8723469,0.0001468,-0.0001468,0.056129,0.002618,-0.00156,50.5,14.5,-14.5,89.4,452.0,5510.0,82.0,-71.0,4.222,0.195,-0.105,0.16,0.15,-0.1,1.238,0.202,-0.247,0.932,0.066,-0.044,0.403,19.1436181,2.1e-06,41.565793,2.6e-05,-0.076,0.085,0.009,0.094,-0.00023,0.0004,0.00016,0.00048,-0.044,0.074,-0.042,0.085,0.061,0.083,-0.218,0.079,-0.027,0.077,0.219,0.079,1,2455036.895,0.00131,-0.00131,0,0,0,0,9.88,4.3,-3.87,0.37264,0.21395,-0.00475,0.942,1
16.152,15.453,15.239,15.106,14.129,0.026,13.774,0.031,13.601,0.039,1,85,229.39626,1526.5381,0.0945,0.2396,0.4415,1642.2,177.1533515,8.86e-05,-8.86e-05,15.61,2.83,-1.2,0.118,0.512,0.011,-0.007,6.37505,0.0052,-0.0052,37545.0,27.1,-27.1,15.801100028,1.767e-06,-1.767e-06,0.181231,0.000366,-0.000354,20.176,0.26,-0.26,88.55,614.0,5383.0,159.0,-143.0,4.587,0.03,-0.12,-0.1,0.3,-0.3,0.789,0.143,-0.061,0.885,0.07,-0.104,0.0,19.69804182,2e-07,44.010744,2.4e-06,-0.135,0.0079,0.0145,0.0088,-0.001,0.0029,-0.0005,0.0041,0.014,0.067,0.009,0.067,0.017,0.067,-0.041,0.069,-0.008,0.069,0.041,0.069,1,2455010.153,8.86e-05,-8.86e-05,0,1,0,0,33.6,19.07,-7.92,0.62227,0.00801,-0.01455,0.0,0
14.243,13.765,13.642,13.615,12.714,0.021,12.421,0.018,12.346,0.024,1,1202,3.620826,10.087545,0.5433,0.2889,0.3511,13.0,131.8505,0.00459,-0.00459,0.73,0.23,-0.07,0.0214,0.402,0.038,-0.402,1.35,0.143,-0.143,54.7,5.4,-5.4,1.112207126,5.83e-06,-5.83e-06,0.0069,0.000337,-0.00046,5.85,1.6,-1.6,86.06,1797.0,6046.0,162.0,-180.0,4.486,0.052,-0.208,-0.08,0.25,-0.3,0.972,0.3,-0.1,1.053,0.142,-0.129,0.0,19.435361,2.6e-05,50.68193,0.00025,-3.85,0.88,1.2,0.89,0.000236,5e-05,-6.6e-05,5.1e-05,-4.01,0.34,0.22,0.34,4.02,0.34,-3.82,0.34,0.15,0.34,3.82,0.34,1,2454964.851,0.00459,-0.00459,0,0,1,0,2467.09,2229.27,-707.62,3.06251,1.66061,-1.49433,0.0,0
16.014,15.455,15.297,15.221,14.312,0.031,14.003,0.031,14.014,0.069,1,671,3.2463303,8.192667,0.9712,0.2676,0.3928,8.9,131.93045,0.00906,-0.00906,0.84,0.2,-0.09,0.031,0.37,0.096,-0.37,1.976,0.322,-0.322,85.1,16.5,-16.5,1.9997244,1.979e-05,-1.979e-05,0.008536,0.001618,-0.000235,7.28,3.6,-3.6,87.08,1385.0,5838.0,146.0,-175.0,4.529,0.042,-0.178,-0.08,0.25,-0.3,0.897,0.216,-0.093,0.992,0.104,-0.127,0.157,19.447979,4.8e-05,49.08411,0.00044,-1.1,1.7,-1.5,1.6,0.0001,0.00014,0.00012,0.00013,0.57,0.6,0.22,0.88,0.61,0.72,0.6,0.63,0.06,0.97,0.6,0.67,1,2454964.93,0.00906,-0.00906,0,0,0,0,870.41,608.84,-251.28,1.82604,8.1081,-1.76818,0.668,1
16.531,15.806,15.53,15.345,14.312,0.031,13.891,0.035,13.759,0.05,1,122,3.9779058,17.192307,0.0217,0.265,0.3975,20.1,133.23047,0.00765,-0.00765,3.86,2.42,-2.41,0.0552,0.863,0.034,-0.602,6.413,0.185,-0.185,334.9,19.1,-19.1,5.24242029,4.077e-05,-4.077e-05,0.019344,0.002894,-0.002791,3.51,1.6,-1.6,75.77,1367.0,5383.0,206.0,-187.0,3.824,0.791,-0.339,-0.64,0.35,-0.25,1.829,1.143,-1.143,0.813,0.136,-0.122,0.067,19.625628,2.2e-05,46.15752,0.00022,-0.71,0.83,-1.16,0.79,0.00016,0.00026,0.00029,0.00025,-0.29,0.2,-0.13,0.2,0.32,0.2,-0.43,0.2,-0.41,0.2,0.59,0.2,1,2454966.23,0.00765,-0.00765,1,0,0,0,825.0,1706.42,-724.25,0.02979,0.14953,-0.00817,0.305,0
16.319,15.596,15.396,15.215,14.25,0.028,13.785,0.031,13.619,0.034,1,18,423.9467,1495.8511,0.0619,0.2043,0.4966,1246.3,139.095626,0.000241,-0.000241,41.66,7.54,-3.48,0.3362,0.995,0.03,-0.035,12.1317,0.0118,-0.0118,96585.8,90.7,-90.7,77.36241476,2.216e-05,-2.216e-05,0.482947,0.021366,-0.029642,53.602,0.596,-0.596,88.94,362.0,5359.0,159.0,-159.0,4.57,0.037,-0.112,-0.12,0.3,-0.3,0.79,0.143,-0.066,0.848,0.087,-0.087,0.0,19.08105116,1.9e-07,37.424944,2.2e-06,-0.6666,0.0081,-1.0655,0.008,-0.116,0.031,-0.01,0.04,0.267,0.079,0.029,0.074,0.269,0.08,0.052,0.073,-0.1,0.09,0.113,0.087,1,2454972.096,0.000241,-0.000241,0,1,0,0,4.08,2.31,-1.05,0.4868,0.00541,-0.00633,0.0,0
14.761,14.164,14.011,13.919,12.997,0.022,12.636,0.024,12.58,0.021,2,298,4.203215,16.764023,0.8036,0.2396,0.4415,21.6,133.64014,0.0038,-0.0038,0.88,0.19,-0.08,0.049,0.253,0.195,-0.253,2.877,0.103,-0.103,114.7,5.9,-5.9,4.12511935,1.942e-05,-1.942e-05,0.00976,0.000351,-0.000407,10.72,2.1,-2.1,88.65,1016.0,5598.0,149.0,-166.0,4.565,0.036,-0.144,-0.1,0.3,-0.3,0.83,0.176,-0.075,0.928,0.083,-0.111,0.0,19.729755,1.4e-05,42.65846,0.00016,-0.24,0.54,-1.67,0.59,2.1e-05,6e-05,0.00018,6.6e-05,0.89,0.68,-0.69,0.56,1.13,0.64,0.83,0.68,-0.88,0.56,1.21,0.62,2,2454966.64,0.0038,-0.0038,0,0,0,0,252.18,159.33,-67.19,1.37114,0.27103,-0.40428,1.0,1
15.797,14.856,14.552,14.394,13.292,0.022,12.774,0.021,12.62,0.023,1,276,4.1575994,26.790169,0.8442,0.1405,0.5896,32.6,136.19585,0.00253,-0.00253,1.55,0.24,-0.18,0.0527,0.227,0.213,-0.227,2.5574,0.0747,-0.0747,343.0,12.4,-12.4,4.88084456,1.457e-05,-1.457e-05,0.016458,0.000508,-0.000604,14.46,1.3,-1.3,89.1,879.0,4929.0,148.0,-148.0,4.481,0.105,-0.56,0.36,0.1,-0.3,0.861,0.135,-0.098,0.817,0.057,-0.052,0.352,19.668107,1e-05,46.6193,0.00013,-0.12,0.39,0.29,0.46,0.0001,0.00013,-9e-05,0.00015,0.06,0.11,-0.17,0.12,0.18,0.12,0.24,0.11,-0.21,0.12,0.32,0.11,1,2454969.196,0.00253,-0.00253,0,0,0,0,141.0,71.39,-42.98,2.40036,0.20968,-0.88855,1.0,1
16.332,15.916,15.757,15.75,14.803,0.036,14.451,0.048,14.431,0.072,1,143,140.194,1089.3527,0.4123,0.3105,0.2893,247.2,132.27239,0.000777,-0.000777,533.08,152.8,-125.0,0.0552,4.203,44.26,-0.086,2.5276,0.0125,-0.0125,50424.0,241.0,-241.0,4.350460215,2.979e-06,-2.979e-06,3.447527,44.25175,-0.08678,19.59,9.8,-9.8,77.61,1472.0,6585.0,185.0,-254.0,4.208,0.175,-0.175,-0.3,0.25,-0.3,1.416,0.406,-0.332,1.185,0.185,-0.185,0.0,19.34860726,1.5e-07,40.3556677,1.3e-06,2.0849,0.0064,0.9997,0.0047,0.047,0.012,0.018,0.016,-8.756,0.083,-3.986,0.077,9.621,0.091,0.09,0.072,0.14,0.072,0.166,0.072,1,2454965.272,0.000777,-0.000777,0,1,0,0,1107.34,940.9,-552.87,7.51067,540.37354,-0.04869,0.0,0
17.151,15.868,15.416,15.149,14.045,0.032,13.321,0.03,13.2,0.034,3,121,4.4233165,24.001974,0.4207,0.101,0.6443,31.9,185.47893,0.00296,-0.00296,1.99,0.08,-0.1,0.0745,0.133,0.337,-0.133,2.9497,0.0837,-0.0837,1169.4,40.2,-40.2,9.51220046,3.21e-05,-3.21e-05,0.030147,0.001445,-0.000734,25.17,2.4,-2.4,89.7,530.0,4224.0,84.0,-84.0,4.662,0.025,-0.02,-0.2,0.15,-0.15,0.603,0.027,-0.03,0.609,0.033,-0.033,,19.828674,1e-05,39.847575,8.9e-05,-0.74,0.41,-0.95,0.32,,,0.00043,0.00043,0.35,0.23,0.37,0.17,0.51,0.19,0.01,0.19,0.21,0.16,0.21,0.17,2,2455018.479,0.00296,-0.00296,0,0,0,0,18.66,3.38,-3.11,3.33557,0.31197,-1.26047,0.975,1
16.325,15.556,15.331,15.173,14.14,0.026,13.729,0.027,13.681,0.047,1,780,5.0937037,32.72262,0.0,0.1959,0.5086,39.0,171.63943,0.00247,-0.00247,21.55,3.54,-1.89,0.0415,1.213,11.28,-0.141,3.813,0.12,-0.12,725.3,21.3,-21.3,3.341913228,9.953e-06,-9.953e-06,0.243351,11.27268,-0.134916,2.19,1.1,-1.1,56.44,1032.0,5295.0,175.0,-159.0,4.551,0.049,-0.105,-0.02,0.3,-0.3,0.811,0.133,-0.071,0.853,0.078,-0.078,0.0,19.4875286,9.5e-06,38.2705,0.00011,-8.51,0.4,0.75,0.38,0.00348,0.00017,-0.00058,0.00017,-5.106,0.088,0.825,0.085,5.172,0.088,-5.301,0.086,0.823,0.092,5.364,0.086,1,2455004.639,0.00247,-0.00247,0,1,1,0,268.67,145.91,-70.67,0.01791,3.41491,-0.00331,0.0,0
15.198,14.558,14.352,14.248,13.308,0.024,12.892,0.025,12.808,0.028,1,710,3.2694519,8.133816,0.4567,0.2521,0.421,15.5,132.953,0.0142,-0.0142,0.59,0.1,-0.05,0.0276,0.477,0.002,-0.467,4.219,0.363,-0.363,60.2,5.2,-5.2,1.88912273,2.536e-05,-2.536e-05,0.007221,0.000442,-0.000322,3.11,1.3,-1.3,81.19,1248.0,5413.0,160.0,-144.0,4.578,0.045,-0.097,-0.36,0.35,-0.3,0.754,0.122,-0.071,0.786,0.092,-0.069,0.0,19.440891,2.8e-05,48.75002,0.00028,-0.7,1.0,2.1,1.0,4.2e-05,5.4e-05,-0.000106,5.4e-05,-0.39,0.29,2.97,0.49,3.0,0.5,-0.28,0.28,3.07,0.5,3.08,0.5,1,2454965.953,0.0142,-0.0142,0,0,0,0,573.44,296.23,-151.02,0.16019,0.20708,-0.01571,0.67,1
16.108,15.254,14.986,14.834,13.752,0.033,13.226,0.06,13.138,0.053,1,67,3.1359103,10.408941,0.9042,0.1611,0.5575,13.0,142.80267,0.00832,-0.00832,1.34,0.14,-0.1,0.1347,0.123,0.338,-0.123,3.399,0.272,-0.272,379.0,33.5,-33.5,20.5718107,0.0002175,-0.0002175,0.017281,0.001135,-0.00091,46.69,4.2,-4.2,89.85,498.0,4922.0,148.0,-133.0,4.624,0.025,-0.065,-0.06,0.3,-0.3,0.708,0.077,-0.049,0.795,0.055,-0.083,0.006,19.072626,1.2e-05,45.36859,0.00018,0.76,0.46,-1.5,0.65,9e-05,0.00018,-0.00039,0.00026,-1.45,0.57,2.89,0.74,3.23,0.75,-0.66,0.53,-0.05,0.77,0.66,0.52,1,2454975.803,0.00832,-0.00832,0,0,0,0,14.51,5.57,-3.24,4.55069,0.40825,-2.75423,0.989,1
14.272,13.517,13.214,13.009,11.731,0.021,11.215,0.019,11.042,0.018,1,141,690.5038,3081.883,-1.0,0.236,0.4473,1767.3,138.538319,0.000205,-0.000205,182.09,84.82,-56.51,0.0881,0.15,0.009,-0.009,16.1937,0.0156,-0.0156,332900.0,268.0,-268.0,9.751720174,2.489e-06,-2.489e-06,0.530194,0.000337,-0.000528,7.0626,0.0262,-0.0262,88.78,1356.0,5147.0,129.0,-116.0,3.424,0.285,-0.285,-0.54,0.3,-0.25,3.145,1.465,-0.976,0.957,0.282,-0.113,0.0,19.286717004,8e-09,41.52649563,8e-08,-0.12111,0.00033,-0.05174,0.0003,-0.01,0.14,-0.01,0.19,0.009,0.067,0.009,0.067,0.013,0.067,-0.095,0.067,-0.018,0.068,0.096,0.067,1,2454971.538,0.000205,-0.000205,0,1,0,0,800.41,1098.38,-452.88,0.07008,0.00026,-0.00027,0.0,0
16.727,15.592,15.179,14.986,13.82,0.025,13.238,0.028,13.018,0.028,1,943,3.3141634,12.293265,0.2938,0.0775,0.666,13.8,132.01147,0.00347,-0.00347,0.95,0.07,-0.08,0.0212,0.364,0.087,-0.364,1.184,0.135,-0.135,216.0,19.7,-19.7,1.405887031,5.708e-06,-5.708e-06,0.01333,0.000632,-0.000971,8.6,2.8,-2.8,87.58,1086.0,4440.0,133.0,-133.0,4.618,0.049,-0.025,-0.16,0.3,-0.3,0.653,0.046,-0.056,0.646,0.068,-0.051,0.0,19.118307,2.7e-05,45.22578,0.00036,13.0,1.0,-30.0,1.3,-0.00268,0.00022,0.00622,0.00027,2.858,0.081,-9.046,0.075,9.487,0.081,2.816,0.078,-9.017,0.075,9.446,0.079,1,2454965.011,0.00347,-0.00347,0,0,1,0,329.99,95.51,-85.77,6.0953,1.99619,-3.48416,0.0,0
16.216,15.643,15.493,15.418,14.525,0.03,14.085,0.031,14.109,0.052,1,112,3.85366,14.412345,0.2632,0.2676,0.3928,36.0,141.5418,0.0228,-0.0228,2.17,0.53,-0.22,0.1046,0.938,0.033,-0.627,24.98,1.0,-1.0,378.9,12.3,-12.3,12.4254241,0.0003351,-0.0003351,0.022225,0.002534,-0.004115,1.821,0.871,-0.871,59.01,755.0,5853.0,157.0,-192.0,4.529,0.042,-0.168,-0.1,0.3,-0.3,0.895,0.216,-0.093,0.99,0.104,-0.116,0.0,19.844168,1.3e-05,40.68719,0.00014,0.4,0.51,-2.0,0.49,-4e-05,0.00017,0.00051,0.00016,-1.77,0.47,-1.6,0.45,2.39,0.45,-1.74,0.44,-1.63,0.47,2.39,0.44,1,2454974.542,0.0228,-0.0228,1,0,1,1,76.9,54.83,-22.87,0.00074,0.00743,-0.00033,0.0,0
13.846,12.885,12.528,12.293,11.153,0.021,10.619,0.022,10.511,0.02,1,124,36.29213,272.91116,0.998,0.1697,0.5559,416.1,138.334343,0.000271,-0.000271,319.52,80.39,-120.6,0.1254,1.307,0.034,-0.117,4.3876,0.0138,-0.0138,7473.8,21.7,-21.7,10.845286549,3.596e-06,-3.596e-06,0.416626,0.025774,-0.115197,10.42,1.5,-1.5,82.79,1682.0,5096.0,53.0,-136.0,3.094,0.224,-0.096,0.07,0.1,-0.2,7.023,1.767,-2.651,2.233,0.469,-0.87,0.0,19.93320128,4.6e-07,40.3146807,4.4e-06,0.382,0.019,-0.249,0.016,-0.004,0.076,0.0,0.1,0.345,0.071,-0.103,0.068,0.36,0.07,0.481,0.07,-0.201,0.069,0.521,0.07,1,2454971.334,0.000271,-0.000271,0,1,0,0,1893.11,1197.77,-1234.69,0.18187,0.02675,-0.00452,0.0,0
13.947,13.346,13.121,13.018,12.037,0.019,11.658,0.024,11.562,0.02,1,112,3.8482199,13.908455,0.1414,0.265,0.3975,34.4,141.5008,0.0246,-0.0246,2.19,0.98,-1.18,0.0988,0.982,0.006,-0.018,24.83,2.1,-2.1,93.6,3.6,-3.6,12.4258833,0.0003119,-0.0003119,0.01231,0.000315,-0.000861,1.363,0.571,-0.571,43.89,1006.0,5611.0,197.0,-157.0,3.933,0.66,-0.264,-0.58,0.35,-0.25,1.632,0.724,-0.884,0.832,0.113,-0.093,0.0,19.850033,1.6e-05,40.64732,0.00017,-2.11,0.66,-0.26,0.62,0.00021,5.6e-05,1.7e-05,5.3e-05,-1.65,0.45,-0.68,0.75,1.78,0.57,-1.3,0.48,-0.65,0.72,1.45,0.61,1,2454974.501,0.0246,-0.0246,1,0,1,1,242.04,337.06,-196.65,0.00031,0.00013,-0.00011,0.0,0
16.436,15.931,15.707,15.63,14.83,0.032,14.42,0.04,14.266,0.078,1,326,256.50287,2233.577,-1.0,0.31,0.2931,362.1,132.735702,0.000598,-0.000598,70.65,21.42,-14.26,0.0312,1.001,0.036,-0.04,3.4594,0.0117,-0.0117,101272.0,354.0,-354.0,1.922862476,1.006e-06,-1.006e-06,0.496555,0.028152,-0.02977,4.874,0.109,-0.109,78.15,1827.0,6408.0,181.0,-227.0,4.246,0.153,-0.187,-0.22,0.25,-0.3,1.303,0.395,-0.263,1.087,0.193,-0.129,0.0,19.429736301,7.6e-08,38.6395834,1.4e-06,-0.6073,0.0032,-0.7077,0.0052,-0.04,0.13,-0.09,0.16,1.22,0.19,0.92,0.39,1.53,0.37,0.076,0.067,-0.04,0.073,0.086,0.069,1,2454965.736,0.000598,-0.000598,0,1,0,0,2631.95,2364.39,-1180.51,0.59224,0.01324,-0.01206,0.0,0
13.866,13.254,13.023,12.897,11.886,0.021,11.445,0.02,11.358,0.013,1,1777,325.35947,5735.352,0.0,0.2787,0.3888,683.7,132.1942347,7.67e-05,-7.67e-05,30.47,2.35,-2.11,0.0138,1.225,0.049,-0.096,2.09643,0.0022,-0.0022,26067.9,15.1,-15.1,0.755049082,6.8e-08,-6.8e-08,0.448547,0.050381,-0.074886,2.4952,0.0491,-0.0491,60.59,1551.0,5242.0,156.0,-156.0,4.64,0.066,-0.039,-1.1,0.3,-0.3,0.622,0.048,-0.043,0.616,0.053,-0.023,0.0,19.157312278,2.9e-08,44.29499229,3.2e-07,-0.0666,0.0011,0.0082,0.0011,-0.00737,0.00097,0.0067,0.0014,0.049,0.07,-0.018,0.069,0.052,0.07,-0.069,0.069,0.022,0.068,0.072,0.069,1,2454965.194,7.67e-05,-7.67e-05,0,1,0,0,1372.84,418.31,-318.67,0.51549,0.01014,-0.04782,0.0,0
16.108,15.316,15.043,14.853,13.799,0.023,13.297,0.025,13.257,0.033,1,251,4.3455253,29.560184,0.5457,0.1908,0.5172,28.9,132.14193,0.00182,-0.00182,1.9,0.19,-0.2,0.0525,0.02,0.435,-0.02,1.6415,0.0631,-0.0631,755.5,31.7,-31.7,5.33905606,1.209e-05,-1.209e-05,0.024662,0.001087,-0.000731,25.46,3.1,-3.1,89.96,817.0,5057.0,151.0,-136.0,4.573,0.072,-0.048,-0.44,0.35,-0.3,0.704,0.072,-0.072,0.676,0.093,-0.043,0.8,19.3247163,9.1e-06,41.04071,0.0001,0.09,0.37,-0.08,0.36,-2e-05,0.00028,0.0001,0.00028,-0.04,0.12,0.0,0.13,0.04,0.12,0.01,0.12,0.09,0.13,0.09,0.12,1,2454965.142,0.00182,-0.00182,0,0,0,0,105.25,38.6,-29.19,10.95654,1.3148,-4.05931,1.0,1
